date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
4/9/2022,920692,0,4438,3334,0,22.286,165939.455,0,799.876,600.898,0,4.017,0.57,33,5.948,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/10/2022,920692,0,4438,3334,0,22.286,165939.455,0,799.876,600.898,0,4.017,0.54,33,5.948,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/11/2022,920692,0,2765.143,3334,0,11.714,165939.455,0,498.371,600.898,0,2.111,0.51,31,5.587,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/12/2022,920692,0,1843.714,3334,0,11.429,165939.455,0,332.299,600.898,0,2.06,0.51,31,5.587,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/13/2022,920692,0,1030.857,3334,0,3.857,165939.455,0,185.795,600.898,0,0.695,0.51,28,5.047,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/14/2022,949583,28891,4127.286,3517,183,26.143,171146.578,5207.123,743.875,633.881,32.983,4.712,0.52,28,5.047,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/15/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.53,30,5.407,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/16/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.55,30,5.407,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/17/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.56,30,5.407,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/18/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.57,31,5.587,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/19/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.58,33,5.948,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/20/2022,949583,0,4127.286,3517,0,26.143,171146.578,0,743.875,633.881,0,4.712,0.6,29,5.227,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/21/2022,1000472,50889,7269.857,3638,121,17.286,180318.476,9171.898,1310.271,655.689,21.808,3.115,0.63,29,5.227,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/22/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.65,26,4.686,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/23/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.67,26,4.686,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/24/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.7,26,4.686,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/25/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.72,26,4.686,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/26/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.75,26,4.686,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/27/2022,1000472,0,7269.857,3638,0,17.286,180318.476,0,1310.271,655.689,0,3.115,0.78,24,4.326,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/28/2022,1023013,22541,3220.143,3939,301,43,184381.117,4062.641,580.377,709.939,54.25,7.75,0.81,25,4.506,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/29/2022,1023013,0,3220.143,3939,0,43,184381.117,0,580.377,709.939,0,7.75,0.82,22,3.965,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
4/30/2022,1023013,0,3220.143,3939,0,43,184381.117,0,580.377,709.939,0,7.75,0.82,22,3.965,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
5/1/2022,1023013,0,3220.143,3939,0,43,184381.117,0,580.377,709.939,0,7.75,0.82,22,3.965,26.85,5548361,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.938
1/3/2021,2695989,12489,13721.714,65049,116,327.286,39986.785,185.236,203.52,964.804,1.721,4.854,1.1,2665,39.527,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/10/2021,2823525,15944,18219.429,67762,151,387.571,41878.393,236.481,270.23,1005.043,2.24,5.748,1.13,2620,38.86,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/17/2021,2951335,16642,18258.571,70295,141,361.857,43774.065,246.833,270.81,1042.612,2.091,5.367,1.1,2766,41.025,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/24/2021,3094260,18436,20417.857,73061,172,395.143,45893.922,273.442,302.837,1083.637,2.551,5.861,1.07,2955,43.828,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/31/2021,3237858,19336,20514,76069,195,429.714,48023.761,286.791,304.263,1128.252,2.892,6.374,1.04,3148,46.691,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/7/2021,3377792,19715,19990.571,78977,171,415.429,50099.255,292.412,296.499,1171.383,2.536,6.162,1.03,3262,48.382,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/14/2021,3506170,16675,18339.714,81826,167,407,52003.352,247.323,272.014,1213.639,2.477,6.037,1.01,3299,48.931,60.19,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/21/2021,3646188,22046,20002.571,84292,159,352.286,54080.093,326.985,296.677,1250.215,2.358,5.225,1.05,3392,50.31,60.19,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/28/2021,3797210,19952,21574.571,86440,122,306.857,56320.044,295.927,319.993,1282.074,1.809,4.551,1.05,3492,51.793,70.37,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/7/2021,3945561,21825,21193,88586,130,306.571,58520.379,323.707,314.334,1313.903,1.928,4.547,1.07,3743,55.516,70.37,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/14/2021,4113075,26428,23930.571,90442,141,265.143,61004.939,391.979,354.937,1341.432,2.091,3.933,1.14,4127,61.211,70.37,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/21/2021,4324088,30653,30144.714,92291,138,264.143,64134.674,454.644,447.105,1368.856,2.047,3.918,1.17,4406,65.35,70.37,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/28/2021,4587179,37119,37584.429,94609,131,331.143,68036.828,550.547,557.451,1403.236,1.943,4.911,1.14,4872,72.261,68.52,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/4/2021,4864143,80629,39566.286,96664,185,293.571,72144.745,1195.886,586.845,1433.716,2.744,4.354,1.09,5341,79.217,68.52,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/11/2021,5100387,117900,33749.143,98764,176,300,75648.705,1748.687,500.566,1464.863,2.61,4.45,1.15,5838,86.589,75,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/18/2021,5331266,29377,32982.714,100747,140,283.286,79073.092,435.718,489.198,1494.275,2.076,4.202,0.96,5893,87.405,75,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/25/2021,5539824,24505,29794,102872,145,303.571,82166.415,363.457,441.903,1525.793,2.151,4.503,0.87,5978,88.665,75,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/2/2021,5694060,9921,22033.714,104834,114,280.286,84454.036,147.148,326.803,1554.893,1.691,4.157,0.81,5585,82.836,75,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/9/2021,5818934,9128,17839.143,106407,115,224.714,86306.161,135.386,264.589,1578.224,1.706,3.333,0.8,4971,73.73,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/16/2021,5919712,14026,14396.857,107631,81,174.857,87800.896,208.033,213.534,1596.378,1.201,2.593,0.83,4255,63.11,63.89,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/23/2021,5645653,9766,10683.857,108612,71,140.143,83736.065,144.849,158.462,1610.928,1.053,2.079,0.82,3515,52.134,54.63,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/30/2021,5709072,8662,9059.857,109418,44,115.143,84676.693,128.474,134.375,1622.883,0.653,1.708,0.8,2993,44.392,54.63,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
6/6/2021,5754971,5180,6557,110021,32,86.143,85357.465,76.83,97.253,1631.826,0.475,1.278,0.72,2527,37.48,54.63,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
6/13/2021,5783001,2973,4004.286,110417,16,56.571,85773.205,44.095,59.391,1637.7,0.237,0.839,0.65,2106,31.236,54.63,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
6/20/2021,5799741,1909,2391.429,110765,15,49.714,86021.492,28.314,35.47,1642.861,0.222,0.737,0.69,1703,25.259,47.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
6/27/2021,5812507,1634,1823.714,110996,18,33,86210.836,24.235,27.049,1646.288,0.267,0.489,0.87,1345,19.949,47.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
7/4/2021,5828745,2605,2319.714,111191,11,27.857,86451.677,38.637,34.406,1649.18,0.163,0.413,1.17,1104,16.374,45.83,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
7/11/2021,5855239,4314,3784.857,111356,5,23.571,86844.635,63.985,56.137,1651.627,0.074,0.35,1.45,947,14.046,43.98,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
7/18/2021,5910386,12532,7878.143,111503,5,21,87662.573,185.874,116.848,1653.807,0.074,0.311,1.71,891,13.215,43.98,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
7/25/2021,6036657,15242,18038.714,111654,6,21.571,89535.419,226.069,267.549,1656.047,0.089,0.32,1.53,886,13.141,43.98,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
8/1/2021,6189671,19714,21859.143,111923,18,38.429,91804.915,292.397,324.214,1660.037,0.267,0.57,1.28,1137,16.864,43.98,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
8/8/2021,6348388,20460,22673.857,112263,31,48.571,94158.999,303.462,336.298,1665.08,0.46,0.72,1.14,1556,23.079,43.98,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
8/15/2021,6514533,21269,23735,112730,44,66.714,96623.254,315.461,352.036,1672.006,0.653,0.99,1.04,1852,27.469,68.06,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
8/22/2021,6663387,17300,21264.857,113511,115,111.571,98831.049,256.593,315.399,1683.59,1.706,1.655,0.92,2128,31.562,68.06,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
8/29/2021,6786512,13630,17589.286,114235,53,103.429,100657.234,202.16,260.883,1694.328,0.786,1.534,0.86,2276,33.758,68.06,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
9/5/2021,6880476,10410,13423.429,114914,49,97,102050.903,154.401,199.096,1704.399,0.727,1.439,0.79,2217,32.882,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
9/12/2021,6949298,7679,9831.714,115565,29,93,103071.668,113.895,145.824,1714.055,0.43,1.379,0.77,2129,31.577,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
9/19/2021,6999681,5814,7197.571,116074,28,72.714,103818.946,86.233,106.754,1721.604,0.415,1.078,0.77,1832,27.172,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
9/26/2021,7038759,4706,5582.571,116481,14,58.143,104398.549,69.799,82.8,1727.641,0.208,0.862,0.8,1577,23.39,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
10/3/2021,7071564,3744,4686.429,116815,9,47.714,104885.112,55.531,69.509,1732.595,0.133,0.708,0.87,1326,19.667,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
10/10/2021,7101055,3991,4213,117094,8,39.857,105322.521,59.194,62.487,1736.733,0.119,0.591,0.93,1132,16.79,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
10/17/2021,7133664,3778,4658.429,117302,5,29.714,105806.176,56.035,69.094,1739.818,0.074,0.441,1.01,1052,15.603,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
10/24/2021,7170491,5005,5261,117506,4,29.143,106352.392,74.234,78.031,1742.844,0.059,0.432,1.08,1018,15.099,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
10/31/2021,7211532,6329,5863,117717,12,30.143,106961.111,93.871,86.96,1745.973,0.178,0.447,1.16,1046,15.514,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
11/7/2021,7262161,8547,7232.714,117955,10,34,107712.038,126.769,107.275,1749.503,0.148,0.504,1.29,1101,16.33,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
11/14/2021,7332357,12496,10028,118187,17,33.143,108753.181,185.34,148.735,1752.944,0.252,0.492,1.41,1210,17.947,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
11/21/2021,7459701,19749,18192,118505,15,45.429,110641.942,292.916,269.823,1757.661,0.222,0.674,1.47,1339,19.86,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
11/28/2021,7664575,31581,29267.714,118952,21,63.857,113680.624,468.408,434.097,1764.291,0.311,0.947,1.44,1632,24.206,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
12/5/2021,7961784,42153,42458.429,119594,27,91.714,118088.814,625.211,629.741,1773.813,0.4,1.36,1.34,2066,30.643,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
12/12/2021,8303482,43848,48814,120493,48,128.429,123156.863,650.352,724.007,1787.147,0.712,1.905,1.25,2602,38.593,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
12/19/2021,8670667,48473,52455,121555,75,151.714,128602.934,718.949,778.01,1802.898,1.112,2.25,1.29,2936,43.547,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
12/26/2021,9160911,27697,70034.857,122704,96,164.143,135874.21,410.801,1038.754,1819.94,1.424,2.435,1.47,3299,48.931,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/2/2022,10295579,58432,162095.429,124006,91,186,152703.554,866.661,2404.192,1839.251,1.35,2.759,1.52,3572,52.98,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/9/2022,12157805,296097,266032.286,125503,90,213.857,180324.004,4391.697,3945.779,1861.455,1.335,3.172,1.41,3847,57.059,66.67,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/16/2022,14222100,278129,294899.286,127016,81,216.143,210941.532,4125.197,4373.933,1883.895,1.201,3.206,1.24,3852,57.133,66.67,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/23/2022,16743933,301614,360261.857,128695,115,239.857,248345.243,4473.525,5343.387,1908.798,1.706,3.558,1.11,3760,55.768,66.67,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
1/30/2022,19110023,249448,338012.857,130650,127,279.286,283438.981,3699.801,5013.391,1937.795,1.884,4.142,0.93,3641,54.003,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/6/2022,20810321,155439,242899.714,132573,129,274.714,308657.723,2305.464,3602.677,1966.317,1.913,4.075,0.75,3577,53.054,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/13/2022,21761364,86562,135863.286,134873,107,328.571,322763.549,1283.884,2015.118,2000.43,1.587,4.873,0.67,3305,49.02,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/20/2022,22339467,59003,82586.143,136664,1,255.857,331337.946,875.13,1224.914,2026.994,0.015,3.795,0.66,2923,43.354,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
2/27/2022,22742043,42600,57510.857,138204,76,220,337308.935,631.841,852.998,2049.835,1.127,3.263,0.74,2491,36.946,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/6/2022,23110094,45328,52578.714,139344,32,162.857,342767.85,672.303,779.845,2066.744,0.475,2.415,0.91,2079,30.836,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/13/2022,23563607,59036,64787.571,140176,28,118.857,349494.334,875.619,960.926,2079.084,0.415,1.763,1.11,1855,27.513,72.22,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/20/2022,24189928,81283,89474.429,141002,30,118,358783.898,1205.586,1327.081,2091.335,0.445,1.75,1.22,1642,24.354,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/27/2022,25082393,110174,127495,141741,41,105.571,372020.898,1634.096,1891,2102.296,0.608,1.566,1.21,1486,22.04,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/3/2022,26051185,102266,138398.857,142575,31,119.143,386389.977,1516.805,2052.725,2114.666,0.46,1.767,1.09,1539,22.826,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/10/2022,27000940,107654,135679.286,143357,45,111.714,400476.699,1596.719,2012.389,2126.264,0.667,1.657,0.98,1562,23.168,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/17/2022,27824811,86650,117695.857,144226,35,124.143,412696.316,1285.189,1745.66,2139.153,0.519,1.841,0.85,1636,24.265,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
4/24/2022,28357718,58954,76129.571,145129,40,129,420600.368,874.403,1129.15,2152.547,0.593,1.913,0.77,1640,24.324,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/1/2022,28736093,36726,54053.571,146031,32,128.857,426212.408,544.718,801.72,2165.925,0.475,1.911,0.72,1557,23.093,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/8/2022,29011609,29324,39359.429,146793,54,108.857,430298.849,434.932,583.777,2177.227,0.801,1.615,0.75,1403,20.809,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/15/2022,29237935,22844,32332.286,147344,7,78.714,433655.706,338.821,479.551,2185.399,0.104,1.167,0.8,1214,18.006,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
5/22/2022,29443260,16965,29332.143,147854,3,72.857,436701.077,251.624,435.053,2192.964,0.044,1.081,0.8,1081,16.033,23.15,67422000,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
3/22/2020,18610,1948,1967.429,55,8,6.143,221.81,23.218,23.45,0.656,0.095,0.073,2.25,364,4.338,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/23/2020,22672,4062,2380,86,31,10.571,270.225,48.415,28.367,1.025,0.369,0.126,2.22,451,5.375,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/24/2020,27436,4764,2897.143,114,28,14.571,327.007,56.782,34.531,1.359,0.334,0.174,2.14,616,7.342,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/25/2020,31554,4118,3336.571,149,35,19.571,376.088,49.082,39.768,1.776,0.417,0.233,2,789,9.404,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/26/2020,36508,4954,3644.143,198,49,25.429,435.135,59.046,43.434,2.36,0.584,0.303,1.84,824,9.821,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/27/2020,42288,5780,4047.286,253,55,31.714,504.026,68.891,48.239,3.015,0.656,0.378,1.75,905,10.787,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/28/2020,48582,6294,4560,325,72,39.714,579.043,75.017,54.35,3.874,0.858,0.473,1.67,1001,11.931,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/29/2020,52547,3965,4848.143,389,64,47.714,626.302,47.258,57.784,4.636,0.763,0.569,1.58,1063,12.67,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/30/2020,57298,4751,4946.571,455,66,52.714,682.928,56.627,58.958,5.423,0.787,0.628,1.5,1203,14.338,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
3/31/2020,61913,4615,4925.286,583,128,67,737.934,55.006,58.704,6.949,1.526,0.799,1.43,1551,18.486,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/1/2020,67366,5453,5116,732,149,83.286,802.928,64.994,60.977,8.725,1.776,0.993,1.36,1785,21.275,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/2/2020,73522,6156,5287.714,872,140,96.286,876.3,73.373,63.024,10.393,1.669,1.148,1.28,2103,25.065,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/3/2020,79696,6174,5344,1017,145,109.143,949.887,73.587,63.695,12.122,1.728,1.301,1.22,2364,28.176,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/4/2020,85778,6082,5313.714,1158,141,119,1022.378,72.491,63.334,13.802,1.681,1.418,1.18,2474,29.487,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/5/2020,91714,5936,5595.286,1342,184,136.143,1093.129,70.75,66.69,15.995,2.193,1.623,1.14,2531,30.167,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
4/6/2020,95391,3677,5441.857,1434,92,139.857,1136.954,43.826,64.861,17.092,1.097,1.667,1.07,2554,30.441,76.85,83900471,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.947
